TIME_STEPS,1_value_of_option_for 1_stock_path,2_value_of_option_for 2_stock_path,3_value_of_option_for 3_stock_path,4_value_of_option_for 4_stock_path,5_value_of_option_for 5_stock_path,6_value_of_option_for 6_stock_path,7_value_of_option_for 7_stock_path,8_value_of_option_for 8_stock_path,9_value_of_option_for 9_stock_path,10_value_of_option_for 10_stock_path,11_value_of_option_for 11_stock_path,12_value_of_option_for 12_stock_path,13_value_of_option_for 13_stock_path,14_value_of_option_for 14_stock_path,15_value_of_option_for 15_stock_path,16_value_of_option_for 16_stock_path,17_value_of_option_for 17_stock_path,18_value_of_option_for 18_stock_path,19_value_of_option_for 19_stock_path,20_value_of_option_for 20_stock_path,21_value_of_option_for 21_stock_path,22_value_of_option_for 22_stock_path,23_value_of_option_for 23_stock_path,24_value_of_option_for 24_stock_path,25_value_of_option_for 25_stock_path,26_value_of_option_for 26_stock_path,27_value_of_option_for 27_stock_path,28_value_of_option_for 28_stock_path,29_value_of_option_for 29_stock_path,30_value_of_option_for 30_stock_path,31_value_of_option_for 31_stock_path,32_value_of_option_for 32_stock_path,33_value_of_option_for 33_stock_path,34_value_of_option_for 34_stock_path,35_value_of_option_for 35_stock_path,36_value_of_option_for 36_stock_path,37_value_of_option_for 37_stock_path,38_value_of_option_for 38_stock_path,39_value_of_option_for 39_stock_path,40_value_of_option_for 40_stock_path,41_value_of_option_for 41_stock_path,42_value_of_option_for 42_stock_path,43_value_of_option_for 43_stock_path,44_value_of_option_for 44_stock_path,45_value_of_option_for 45_stock_path,46_value_of_option_for 46_stock_path,47_value_of_option_for 47_stock_path,48_value_of_option_for 48_stock_path,49_value_of_option_for 49_stock_path,50_value_of_option_for 50_stock_path,51_value_of_option_for 51_stock_path,52_value_of_option_for 52_stock_path,53_value_of_option_for 53_stock_path,54_value_of_option_for 54_stock_path,55_value_of_option_for 55_stock_path,56_value_of_option_for 56_stock_path,57_value_of_option_for 57_stock_path,58_value_of_option_for 58_stock_path,59_value_of_option_for 59_stock_path,60_value_of_option_for 60_stock_path,61_value_of_option_for 61_stock_path,62_value_of_option_for 62_stock_path,63_value_of_option_for 63_stock_path,64_value_of_option_for 64_stock_path,65_value_of_option_for 65_stock_path,66_value_of_option_for 66_stock_path,67_value_of_option_for 67_stock_path,68_value_of_option_for 68_stock_path,69_value_of_option_for 69_stock_path,70_value_of_option_for 70_stock_path,71_value_of_option_for 71_stock_path,72_value_of_option_for 72_stock_path,73_value_of_option_for 73_stock_path,74_value_of_option_for 74_stock_path,75_value_of_option_for 75_stock_path,76_value_of_option_for 76_stock_path,77_value_of_option_for 77_stock_path,78_value_of_option_for 78_stock_path,79_value_of_option_for 79_stock_path,80_value_of_option_for 80_stock_path,81_value_of_option_for 81_stock_path,82_value_of_option_for 82_stock_path,83_value_of_option_for 83_stock_path,84_value_of_option_for 84_stock_path,85_value_of_option_for 85_stock_path,86_value_of_option_for 86_stock_path,87_value_of_option_for 87_stock_path,88_value_of_option_for 88_stock_path,89_value_of_option_for 89_stock_path,90_value_of_option_for 90_stock_path,91_value_of_option_for 91_stock_path,92_value_of_option_for 92_stock_path,93_value_of_option_for 93_stock_path,94_value_of_option_for 94_stock_path,95_value_of_option_for 95_stock_path,96_value_of_option_for 96_stock_path,97_value_of_option_for 97_stock_path,98_value_of_option_for 98_stock_path,99_value_of_option_for 99_stock_path,100_value_of_option_for 100_stock_path,101_value_of_option_for 101_stock_path
62_possible_time_step,99.8825473445609,198.47327281384472,282.48187414633884,365.79423269224566,425.6091220501376,485.3721398422975,518.633608144401,552.4274205394097,562.0956663020698,572.7420090195789,564.8963484415654,558.30635773373,539.6600046545049,522.393076033226,498.53970450264666,476.07531639116667,450.802680415183,426.8588176192953,402.28490928599183,378.94573457867523,356.0208371091356,334.22598729286506,313.24030632080775,293.2815580869286,274.2193570344656,256.08768433511773,238.82053313865273,222.39569007466082,206.7681704343547,191.90284520322078,177.76387612863644,164.31447713078896,151.52726909952767,139.3637010480866,127.80989157230734,116.81956807272795,106.40328348044345,96.49500708430887,87.14778326523741,78.25642893119388,69.94108173479025,62.031278806631676,54.74099153232059,47.80625576393286,41.55513338069365,35.60888183360154,30.412980692307126,25.47048663991109,21.323307936221248,17.37838952460877,14.229352959864126,11.233896720650403,8.97902736718109,6.834129289756202,5.323705256881094,3.8869454733372786,2.9473265840114724,2.0535334486681003,1.514289160416438,1.0013441264375207,0.7176331883569409,0.4477589960019986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63_possible_time_step,103.52253887824531,198.3764708464639,292.20672500281177,365.6149446699576,438.64878808046507,485.13220903624966,531.8814077930859,552.1508912922798,573.2158430847361,572.4503590858674,572.8438514374803,558.0156869392491,544.5396921750161,522.1135117296802,501.0949739903854,475.81198827170385,451.90098360554947,426.6134525235191,402.61344955297943,378.7181373066797,356.00677643830113,334.0150792108809,313.10145073975536,293.08596644639994,274.04806010223797,255.90601782347218,238.64907895179456,222.22664417686107,206.60519595507478,191.7452358868084,177.6100126139808,164.167257931503,151.38011503378536,139.22599389875398,127.66463632047932,116.69072601318638,106.25201963102525,96.3747134210932,86.97912911950534,78.14481199064905,69.74134959231034,61.928986599492006,54.497637045842836,47.71441117934446,41.26200714209692,35.52885624759634,30.075314421644855,25.40350200762402,20.95953657365973,17.3250596471235,13.867838251933346,11.193884871157087,8.650341735619572,6.8060753632961895,5.051754923325023,3.8687009757177164,2.7433452499819393,2.042602510096415,1.376035396912065,0.9953486194523232,0.6332281552142688,0.44476689735218394,0.265497003495356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64_possible_time_step,103.47216944260286,205.60584868634174,292.0640860282922,377.80775239121607,438.43321891421925,499.01906489650634,531.6172400193994,564.7823061288009,572.9268619544835,582.09284837843,572.5492829029208,564.3013413678292,544.2525724842327,525.613019292601,500.82257498222594,477.43962133054816,451.646329828272,427.19140080446795,402.3769911817879,378.80131075876017,355.78768231748506,333.9052187957195,312.89839737289515,292.9184097372289,273.8596248594047,255.73086631650705,238.473899989993,222.05866201736512,206.44202393818136,191.58703269536178,177.45772666497209,164.01751669678262,151.23774095382726,139.08124237052667,127.53138987039772,116.54483033141999,106.12738844254586,96.21801119003042,86.86298894491055,77.96421651849387,69.63407769722649,61.71020454026135,54.40014879660968,47.44660867850783,41.17563097434326,35.21049246175404,30.001465373695446,25.046485534512886,20.899247606662456,16.954272859285794,13.821310859833059,10.84114522011105,8.616708653545308,6.500759138492655,5.029169196951969,3.6293495437592047,2.7293592037703602,1.873261910606584,1.3681032067869041,0.8875813836709926,0.6291345314189373,0.3832922808871986,0.26358705181179026,0.14971991564866607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65_possible_time_step,107.41383166204979,205.5058100795288,302.53938508492826,377.62300598509313,452.330057402291,498.77291806931305,545.5080488241337,564.5001235713519,584.3301824341329,581.7968830420072,580.4667423048091,564.0078563814684,548.9369686756837,525.3318850314047,503.1583175814502,477.1755570227479,452.5780168137304,426.945764564003,402.6070436136957,378.573658793115,355.72624718081755,333.6943375307342,312.74072392210195,292.72286607758844,273.68216575624103,255.54924652939528,238.30084781622924,221.88965402465132,206.27886950045442,191.4294477280229,177.3042439049642,163.8702996457111,151.09153684982687,138.9434977747886,127.38792557190403,116.41588273831901,105.97895274854987,96.0975083778323,86.69798773583885,77.85225869438756,69.43794094899867,61.60744227597285,54.15884152967699,47.354219099553525,40.8814620214026,35.12995437892696,29.658951074163465,24.979152568434635,20.527590529050936,16.9008631134957,13.451013281176154,10.801351474092712,8.28091519821923,6.473161564066227,4.753573115011818,3.6116785889987932,2.5254749161789256,1.8628919995218751,1.2326236330261957,0.8820427286726692,0.5485598567835307,0.3806180998717936,0.22086695909500678,0.148560913618937,0.07978127559281437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66_possible_time_step,107.36169744838395,213.33433529390203,302.39205632014773,390.71605409607236,452.10826728803426,513.4753709692678,545.2376637115108,577.6051688200969,584.0360980081554,591.5351477912104,580.1686302402615,570.1394924591026,548.6477504734382,528.595249178014,502.88486773779346,478.59981426517714,452.3229360776019,427.3931432869643,402.37046732187605,378.5898504851878,355.50716059724124,333.55637085266176,312.5377163914445,292.54562285542323,273.49378065467084,255.3713985793746,238.1257122595137,221.72115438600918,206.11573000820366,191.27139689267068,177.15197427541182,163.7211645401247,150.94915096005982,138.80003586252045,127.25461638351017,116.27227365771685,105.85417376394112,95.94417059759392,86.58157776563863,77.67560397426335,69.3302578028492,61.39191896695579,54.06082482647705,47.08727236626898,40.79452402418853,34.8086766402236,29.584637618395792,24.615377986093293,20.467067227498283,16.521071971949866,13.404558106896678,10.44003841659366,8.247644148786863,6.162174211142363,4.731537108208528,3.370673000115427,2.5120864506728586,1.695373661362564,1.2252170186314806,0.7779901859412123,0.5448558384598216,0.3230915872737535,0.2192046206541293,0.12038428118342169,0.0791169619354446,0.039862273596505134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67_possible_time_step,111.6483490670054,213.23079166598765,313.7174697838742,390.5254461220753,466.9556192626116,513.2226429908659,559.8119724643857,577.3171211442886,595.7067756685595,591.234824567514,588.0129342334953,569.8432626518694,553.098316945428,528.3126510043461,504.98195324392094,478.3351050026506,453.08580108412104,427.14729441251,402.5075032033445,378.36217378441376,355.4043241936928,333.3455289240589,312.36500574382376,292.35013148049495,273.3118964051676,255.18982687178465,237.95166391927708,221.5521852366657,205.95252913467985,191.113838257657,176.99883985357047,163.573953960988,150.80380753803493,138.6622614358182,127.11286552616116,116.14323084683592,105.70859156383834,95.82346804735879,86.42044769365951,77.56330707266326,69.13813429703119,61.28867394479147,53.822036291289386,46.994308793267685,40.499573494676866,34.727588153542165,29.237105859268095,24.54766486622597,20.08693060918449,16.467571306159492,13.02473023928174,10.400477667917247,7.904211404713706,6.135066142055736,4.452203111999453,3.3536116280035007,2.3085990829206606,1.6855901010921712,1.092965625848692,0.7729177586485401,0.4684788101190648,0.3207319176128093,0.18019072608231843,0.11940723658714227,0.06158819285550214,0.039505373104741594,0.01849954518187321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68_possible_time_step,111.59429552943476,221.74449944034902,313.565070440552,404.63192776071776,466.7271825538579,528.8145702235877,559.5350641352707,590.9034385998635,595.4074685968494,601.0299832467418,587.7113118327251,575.7735584861836,552.8071053099679,531.3099477517902,504.70755966775647,479.547470232579,452.83036908033137,427.4681120395557,402.27085063510447,378.3183014663018,355.18526362399564,333.1845046307844,312.1620507126616,292.1657370838582,273.12356342863427,255.01023480507683,237.7765725045612,221.38342525177677,205.78942330465873,190.95595166458145,176.84658936176308,163.42534889311236,150.66141564947978,138.51998677920793,126.97950299999991,116.00185525624406,105.58367601072301,95.6735973626608,86.30377555852519,77.39092535610312,69.03003596983284,61.076911970616905,53.72346978068611,46.728659198259045,40.412037107179565,34.40348031069359,29.162288724858218,24.17671306896611,20.026148461330887,16.078009278257035,12.97834947971321,10.029861873396396,7.8713298044274955,5.818070586695897,4.4307556623369395,3.111100885237735,2.2958415175820712,1.5203428184681713,1.0861020586235133,0.6730394705417346,0.465165807162392,0.26743026197720926,0.17876784678576435,0.09442954860836504,0.0610493720772742,0.029297165965873267,0.018321500876001526,0.007881125289050555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69_possible_time_step,116.2784645698093,221.63714384815492,325.85972697403326,404.4350043073665,482.632506418189,528.5548628688855,574.8337425675786,590.6093105964503,607.3204198250453,600.725277098653,595.4299479004361,575.4746744483123,556.9815864971572,531.0260051204292,506.54818228841657,479.2822110568428,453.42503868127255,427.22210723535136,402.3222139220433,378.09062688024414,355.0475307137441,332.9737122850632,311.9779221050839,291.97030113371636,272.93872413511576,254.82871202367477,237.60197120619767,221.21449557533114,205.6262500797348,190.7984210011012,176.69375390432188,163.27814876851468,150.51683042277597,138.38219013951323,126.83936324634205,115.87272839348199,105.44094263368649,95.5527063739628,86.14672508729883,77.27829340100313,68.84238023182425,60.97317242119208,53.48775040420801,46.635090815280556,40.116639378205875,34.32179916371697,28.809576641415145,24.108583426642713,19.636860356373013,16.024404836693762,12.588130851674867,9.990551149580936,7.5196569044634165,5.791489700909916,4.147606206432733,3.0946891142406088,2.093123394587745,1.5111723623334214,0.9576034168345554,0.6684416161142722,0.39338240282753323,0.2653796830050504,0.14361972949378693,0.09362360653457344,0.04606582326481513,0.0290209526717136,0.01280737022674896,0.007799610945799097,0.0030360829669431977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70_possible_time_step,116.22231361786436,230.94035995328932,325.7018228708573,419.68874880469184,482.3969493165348,545.1178513992768,574.549986849141,604.6776998301992,607.0157820252288,610.5267235471631,595.1248719097327,581.1491874277344,556.688505448482,533.7269424677185,506.27296005589693,480.2771610262493,453.169330809483,427.4230491794359,402.0855234209717,377.99469053265574,354.82851171188776,332.79466864602307,311.77502460168307,291.7809804971051,272.75044456674436,254.648103813453,237.4269243510302,221.04563836940855,205.46317875091722,190.64068509372942,176.54152497940984,163.12998903188185,150.3744380523054,138.24098263481346,126.70595707775055,115.7335013555046,105.315903137706,95.40637718030983,86.02980079170784,77.11052542979105,68.73386486016383,60.7657388472796,53.3886125467137,46.37127294135741,40.02846461563453,33.99499870223889,28.734211292157052,23.729995511644347,19.57579100332516,15.624189439618467,12.541826910477441,9.609792975780087,7.487196203778434,5.468119697900254,4.126791164023323,2.8508799946772014,2.0810330130410657,1.3487319117457262,0.9513002883152155,0.5732516338810344,0.3904598570548994,0.21658294038111622,0.1424260932400316,0.07188591821123212,0.04564100038387058,0.020676062302881642,0.012677278700216671,0.005068600377148158,0.003002341304477792,0.0010368548759122458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71_possible_time_step,121.36841439837836,230.82883869179128,339.10946877618846,419.4849959820552,499.4844380133224,544.8507298938331,590.6127315792755,604.3772759586711,619.1334895251503,610.2176321425114,602.654289748135,580.8477641603168,560.5413767184353,533.4417884063588,507.8418034519835,480.01144944355684,453.5999234927329,427.17694214269346,402.060434853391,377.7670413180454,354.6626876423834,332.58393386455344,311.58278054884494,291.5856020958914,272.5638158433778,254.46663041414863,237.25206766827463,220.87674854603446,205.30006401589554,190.48318369355553,176.3889311797845,162.98280291382096,150.23049923860574,138.1031712400835,126.5673000073178,115.60430234987749,105.17597639738791,95.2853110972761,85.87701923592162,76.9975651456967,68.5511671415716,60.66149444533258,53.15660562699024,46.27706714034367,39.73304770486042,33.91267760362581,28.376170301847296,23.661407480539797,19.176586355370137,15.570466141467897,12.140218485717309,9.570751906908962,7.126599691875307,5.442109121396927,3.8397721254639183,2.835162431785749,1.879548131020442,1.3402026800066165,0.8271614170316679,0.5691351922060017,0.32369305485899724,0.21483360548734126,0.11128329411007903,0.07123851821917174,0.033146749094204966,0.020470079400739697,0.008411658183639452,0.0050131406413366705,0.001780370755416522,0.0010244742893620788,0.00030544332897501235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72_possible_time_step,121.30995906774217,241.04949624007105,338.94556130202574,436.0454699980031,499.24123106743133,562.4743476611686,590.3217865320777,618.9183445305989,618.8234297588984,619.9601058910539,602.3458454148815,586.2045655802089,560.2465706823263,535.8169562516933,507.5658744945654,480.7875364381798,453.3440132946202,427.26761427206003,401.82374062113604,377.6278914437394,354.44372270629935,332.3916682915822,311.37994411321375,291.393188382645,272.375590414642,254.28551522602055,237.07706555755883,220.70788354811032,205.13702776119436,190.32557162876535,176.23672582297561,162.83500113525494,150.0881114694344,137.96289494844189,126.43386000102744,115.4671027229498,105.05082695232231,95.14255894558764,85.75985549727297,76.83475189587183,68.44223555300361,60.45902706206433,53.056875100401356,46.01573034984194,39.64419080903615,33.583394918451965,28.30020591891422,23.27468108735547,19.11519670838892,15.15857277636489,12.093994006794412,9.17887650747881,7.094596273528246,5.111967586089265,3.819639301907312,2.590338611878937,1.8681644574581262,1.1812111521591426,0.8214356413292853,0.47920658921315745,0.3211578887836383,0.17081731443098486,0.11030634841281572,0.05274653703137199,0.03282334336381003,0.013871815317199353,0.008321144553601594,0.0030411831975517296,0.0017593877127289005,0.0005401061313733087,0.0003015247703612005,7.457915962906388e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73_possible_time_step,126.99798539966392,240.93339825797045,353.6414819312158,435.834302444328,517.654926508362,562.1993371056183,607.184591859854,618.6114134914812,631.0917810781061,619.6466561737201,609.6097378010998,585.9007458503115,563.7300061924755,535.5307369635088,508.85164079745033,480.5214705908601,453.6187833413194,427.02145438325215,401.73314705870513,377.40028688345,354.2566016361813,332.1809969008257,311.1824197852957,291.1978688214866,272.1880201631519,254.10409138969626,236.90212947100093,220.53903376685557,204.97397577155192,190.16810044352667,176.08431617601985,162.68783206087073,149.94470218568443,137.8250759025357,126.29653076805238,115.33784404956498,104.91361878905465,95.02133327194274,85.6115002125037,76.72147326798566,68.26501805375601,60.354269614729695,52.82933292970487,45.92085285364892,39.349303326727636,33.50038072676902,27.936713448061212,23.205586086200597,18.70519852853837,15.104712761800506,11.67982475798347,9.140127938399658,6.7242935943006845,5.0865770739633,3.5287329308274806,2.5753651738091694,1.6684937109631222,1.1733524705246674,0.7023595533358368,0.47557626447145057,0.2598533271186067,0.16935847731664155,0.08327711341924199,0.05224333488909197,0.022723091597775594,0.013725206787625786,0.005166153997943536,0.0030058390509093663,0.0009508839071018328,0.0005332494467390184,0.00013598325935644613,7.35510722209129e-05,1.4163738781660884e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74_possible_time_step,126.93698286679393,252.23037275258258,353.470993904734,453.89313077237927,517.4034757167634,580.9808949091998,606.8860994410866,633.6007882688904,630.7762323937045,629.2466947053516,609.2980445929124,590.8705014432795,563.4336410301344,537.5534500317264,508.57513209824344,481.08254373099555,453.3627406454615,427.0144587182487,401.4964783812413,377.2272507036922,354.03770021378654,331.97981496607935,310.9796466821674,291.00375151674706,271.9998492073569,253.9227844508506,236.72717213564624,220.37019995976362,204.81097493598554,190.0105822709399,175.93213593746242,162.54030353380443,149.8023235228097,137.68558212764958,126.16306659512567,115.20251077632243,104.78837464467404,94.88214192549412,85.49411280008583,76.56394325792782,68.15567454546664,60.15748193706491,52.7289892290144,45.66278838542785,39.25971641948006,33.168925958274926,27.860091652396125,22.81017225084542,18.643449609969313,14.679940430234673,11.633682667047474,8.735992648090114,6.692789948251981,4.749235419946676,3.5093392875326956,2.329913603055905,1.6578597718988088,1.0185823928537574,0.6972269885478647,0.39154427224978344,0.2576992618168644,0.13038194957047014,0.08250170047849205,0.03695659868978018,0.022487545994651532,0.00872415732639423,0.005107012238473032,0.0016662773981542824,0.000938947809404124,0.0002470905032749942,0.00013412352073959648,2.6666002954871748e-05,1.3953894145838354e-05,1.8617621992315154e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75_possible_time_step,133.2677070157532,252.10921577866503,369.6714602611084,453.6738772369107,537.3109138450251,580.6974768109745,624.5771936614804,633.2871497237091,643.1190122917843,628.9289510570657,616.2057268226957,590.5644591024885,566.4992700922369,537.2663236712223,509.5724719404847,480.8162200211414,453.49460247019414,426.7682896975863,401.35268661459133,376.99970589353995,353.8356834368069,331.7692108595612,310.7790874208477,290.80849145809515,271.81188518412824,253.74141018689937,236.55224311984404,220.2013902727643,204.6479779289407,189.8531419345172,175.77985860595922,162.39315395740337,149.65932659859655,137.5477619601821,126.02688529937991,115.07320521049843,104.65374240338681,94.76077436374189,85.35029206878656,76.45036016677462,67.98448306552832,60.05220630520384,52.50679124750009,45.56720353170319,38.96606350253355,33.08515871395937,27.4910690363805,22.74051339958794,18.22164509514316,14.625922318639974,11.20556501128277,8.69756345169712,6.311878571525597,4.724522888786869,3.2145834562173965,2.315740366816132,1.4607343721685404,1.0114244744515493,0.584027679023751,0.38840179707605904,0.20231670197351617,0.1291994328549747,0.05964813503028256,0.036581455732943274,0.014639751659793346,0.008625895873256146,0.0029053392943982704,0.001645613914155635,0.0004473260656785321,0.00024373994408513592,5.0082834805524254e-05,2.6273032240767172e-05,3.6244474496185226e-06,1.8321075775324528e-06,1.2718115249840358e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76_possible_time_step,133.20386928109505,264.682650757658,369.49371755438176,473.46343283509907,537.05055012486,600.7408056800986,624.2707832110087,648.6786104228587,642.7979419365199,638.280715294084,615.8909448728125,595.0713227759469,566.2015333418582,538.9152293997248,509.2955128650021,481.17268945016986,453.23849130197414,426.67902044339746,401.11606725281564,376.8020609907712,353.6168521028931,331.56268676668907,310.57637890628547,290.61360906463375,271.62376877961293,253.56007487145857,236.377330501334,220.0325984627974,204.48501267370133,189.69569159116384,175.62770458581102,162.2458214028257,149.51696083273976,137.4088941181071,125.893406194011,114.9395352431282,104.52841983607112,94.62506051900577,85.23270010755961,76.29841051867646,67.87473636550526,59.861889648602755,52.40581556789659,45.31337851107184,38.875694279663065,32.751979613102826,27.413722267559052,22.33581480492078,18.159490489747437,14.186847914896788,11.159508568212908,8.279814303698465,6.280924858639263,4.379522402175076,3.195994607473258,2.070188144438471,1.4508969050646054,0.8618088558366828,0.579502290074731,0.3109639779922232,0.20053342171478084,0.09548862721969843,0.059056259260874516,0.024400718854205194,0.014477740758444303,0.005038712015080789,0.002869780163970021,0.0008066283674567297,0.0004413158372593023,9.381980939671624e-05,4.934900165666502e-05,7.047060803015786e-06,3.566871757394738e-06,2.5641353437506895e-07,1.250022655845289e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77_possible_time_step,140.30633009707606,264.555862796748,387.4691174361719,473.23531790919145,558.6468860033057,600.4484150340988,642.8041367083317,648.3580847936129,655.1095901362995,637.9587895678876,622.3361981436763,594.7632656775247,568.8033548605019,538.6273636788156,510.0073338690181,480.9061995965106,453.24525615146854,426.4328790989845,400.9321057316848,376.5745868623791,353.40553141553215,331.35215223379396,310.3743749236411,290.4184087478688,271.43570841730707,253.37875009965447,236.2024400309203,219.86382883286504,204.32206110579784,189.53828246033513,175.47551720746557,162.09869315796473,149.3742645157108,137.2710785515749,125.75817193228481,114.8101954876164,104.39615815470715,94.50357088208334,85.09345078392239,76.18454143047433,67.71012471326499,59.756094975692235,52.18998784595939,45.21704979539262,38.5841859464729,32.667391395594215,27.03916232007297,22.265524830834067,17.724700389170355,14.132645791759717,10.715777764289685,8.241736482935266,5.888355618681524,4.355555950096639,2.8975118034737815,2.056878342630535,1.2572430594565869,0.8553822350917959,0.47312039440190257,0.30830700848369896,0.15153166624671618,0.09456425184645949,0.04037517103121114,0.024135802370159658,0.008688437064453223,0.004977913035416337,0.0014483533986796352,0.0007958978263033544,0.00017526288767960292,9.24536159593059e-05,1.3683000077487503e-05,6.935440153677936e-06,5.169626105687316e-07,2.520206185725705e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78_possible_time_step,140.23931131022152,278.6620419887861,387.28332470989005,495.04015100115106,558.3768528098926,621.8608001946844,642.4894313466477,664.0736907859045,654.7830127165148,646.9294061890763,622.0185352143606,598.7271706647791,568.5044546713486,539.889973552858,509.7300524606591,481.07614262957617,452.98913253707326,426.27890308012417,400.69555359842207,376.3609038469751,353.1867742353613,331.14294888744774,310.17173153987716,290.2232963421015,271.24764650534894,253.19745003160767,236.02757202776607,219.69507885542416,204.15913145700264,189.38088115412867,175.32339008859432,161.9514909524022,149.23191461579844,137.13267933723805,125.62468633520629,114.67794477472542,104.27077407835348,94.37116708616298,84.97567696235151,76.03841029897627,67.59998914670452,59.573114650334475,52.0883643744874,44.96864967706187,38.49297748405455,32.33312755064496,26.96101175726661,21.850897142780163,17.662084133521635,13.677561945383578,10.669810630170598,7.808749077559321,5.858011793370318,4.002413089179157,2.8798039374023543,1.811945080018493,1.2482525971492504,0.7120517210741749,0.4692130455040066,0.23821775189488575,0.15010381342595402,0.06628724244566307,0.03994585590337843,0.014889153942210933,0.008585207436703891,0.0025887080301873486,0.001429292685731307,0.0003264226948671288,0.00017272778406141146,2.6528662507005938e-05,1.346694911620256e-05,1.0422630044758773e-06,5.081059282301685e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
